"seqnames","start","end","width","strand","sum_count","annotation"
"chr2",61499830,61500230,401,"*",4,"promoter"
"chr2",61508025,61508425,401,"*",11,"intron"
"chr2",61508741,61509141,401,"*",15,"intron"
"chr2",61508788,61509188,401,"*",15,"intron"
"chr2",61528811,61529211,401,"*",7,"threeUTR"
"chr2",61530804,61531204,401,"*",4,"intron"
"chr2",61537081,61537481,401,"*",6,"promoter"
"chr2",61582049,61582449,401,"*",5,"intergenic"
"chr2",61764470,61764870,401,"*",52,"promoter"
"chr2",61782474,61782874,401,"*",4,"intergenic"
"chr2",61883258,61883658,401,"*",20,"CDS"
"chr2",61888022,61888422,401,"*",17,"promoter"
"chr2",61916454,61916854,401,"*",4,"intron"
"chr2",62017757,62018157,401,"*",4,"intron"
"chr2",62058883,62059283,401,"*",7,"intron"
"chr2",62059443,62059843,401,"*",6,"intron"
"chr2",62196133,62196533,401,"*",310,"promoter"
"chr2",62197735,62198135,401,"*",15,"intron"
"chr2",62223412,62223812,401,"*",44,"threeUTR"
"chr2",62251831,62252231,401,"*",4,"intergenic"
"chr2",62305876,62306276,401,"*",4,"intron"
"chr2",62309989,62310389,401,"*",56,"intron"
"chr2",62705752,62706152,401,"*",37,"promoter"
"chr2",62759122,62759522,401,"*",5,"intron"
"chr2",62840134,62840534,401,"*",6,"intron"
"chr2",62866107,62866507,401,"*",5,"intron"
"chr2",62876515,62876915,401,"*",13,"intron"
"chr2",62878396,62878796,401,"*",4,"intron"
"chr2",62878537,62878937,401,"*",4,"intron"
"chr2",62919668,62920068,401,"*",5,"intron"
"chr2",62932349,62932749,401,"*",5,"intron"
"chr2",62954382,62954782,401,"*",6,"proximal"
"chr2",62954539,62954939,401,"*",6,"proximal"
"chr2",62970012,62970412,401,"*",3,"intron"
"chr2",63059467,63059867,401,"*",18,"intergenic"
"chr2",63202491,63202891,401,"*",9,"intron"
"chr2",63306020,63306420,401,"*",4,"intron"
"chr2",63373563,63373963,401,"*",6,"intron"
"chr2",63381881,63382281,401,"*",5,"promoter"
"chr2",63514059,63514459,401,"*",10,"intron"
"chr2",63552758,63553158,401,"*",4,"intron"
"chr2",63597893,63598293,401,"*",10,"exon"
"chr2",63683961,63684361,401,"*",13,"promoter"
"chr2",63857691,63858091,401,"*",3,"threeUTR"
"chr2",63928558,63928958,401,"*",6,"intron"
"chr2",63957546,63957946,401,"*",6,"intron"
"chr2",63979804,63980204,401,"*",5,"intron"
"chr2",64093599,64093999,401,"*",6,"threeUTR"
"chr2",64121014,64121414,401,"*",8,"intron"
"chr2",64130790,64131190,401,"*",6,"intron"
"chr2",64145993,64146393,401,"*",5,"intron"
"chr2",64340471,64340871,401,"*",6,"promoter"
"chr2",64526039,64526439,401,"*",4,"intron"
"chr2",64534625,64535025,401,"*",4,"intron"
"chr2",64536976,64537376,401,"*",9,"intron"
"chr2",64551521,64551921,401,"*",27,"proximal"
"chr2",64557344,64557744,401,"*",8,"intron"
"chr2",64559225,64559625,401,"*",9,"intron"
"chr2",64632059,64632459,401,"*",15,"threeUTR"
"chr2",64632248,64632648,401,"*",7,"threeUTR"
"chr2",64632714,64633114,401,"*",6,"threeUTR"
"chr2",64633714,64634114,401,"*",8,"threeUTR"
"chr2",64635478,64635878,401,"*",6,"threeUTR"
"chr2",64692298,64692698,401,"*",4,"intron"
"chr2",64736083,64736483,401,"*",12,"intron"
"chr2",64806008,64806408,401,"*",4,"intergenic"
"chr2",64901690,64902090,401,"*",4,"exon"
"chr2",64913075,64913475,401,"*",4,"intron"
"chr2",64931466,64931866,401,"*",5,"intron"
"chr2",64938595,64938995,401,"*",17,"intron"
"chr2",64939694,64940094,401,"*",53,"intron"
"chr2",64988335,64988735,401,"*",16,"promoter"
"chr2",65020837,65021237,401,"*",5,"threeUTR"
"chr2",65055635,65056035,401,"*",9,"proximal"
"chr2",65076713,65077113,401,"*",7,"promoter"
"chr2",65077188,65077588,401,"*",5,"exon"
"chr2",65097097,65097497,401,"*",6,"intron"
"chr2",65097966,65098366,401,"*",16,"CDS"
"chr2",65100415,65100815,401,"*",4,"intron"
"chr2",65229619,65230019,401,"*",4,"intron"
"chr2",65266391,65266791,401,"*",10,"intron"
"chr2",65268321,65268721,401,"*",29,"CDS"
"chr2",65270680,65271080,401,"*",6,"threeUTR"
"chr2",65270842,65271242,401,"*",2,"threeUTR"
"chr2",65293524,65293924,401,"*",5,"intergenic"
"chr2",65395609,65396009,401,"*",7,"intron"
"chr2",65689355,65689755,401,"*",6,"intron"
"chr2",66740695,66741095,401,"*",5,"intergenic"
"chr2",67399082,67399482,401,"*",13,"threeUTR"
"chr2",67403057,67403457,401,"*",3,"CDS"
"chr2",67403662,67404062,401,"*",22,"CDS"
"chr2",67609886,67610286,401,"*",4,"intron"
"chr2",68129876,68130276,401,"*",10,"threeUTR"
"chr2",68176527,68176927,401,"*",4,"intron"
"chr2",68186239,68186639,401,"*",8,"CDS"
"chr2",68197713,68198113,401,"*",6,"intron"
"chr2",68207214,68207614,401,"*",6,"intron"
"chr2",68210773,68211173,401,"*",4,"intron"
"chr2",68218164,68218564,401,"*",4,"intron"
"chr2",68245202,68245602,401,"*",4,"intron"
"chr2",68251495,68251895,401,"*",11,"promoter"
"chr2",68294601,68295001,401,"*",7,"intron"
"chr2",68371713,68372113,401,"*",16,"intron"
"chr2",68372075,68372475,401,"*",11,"intron"
"chr2",68372124,68372524,401,"*",11,"intron"
"chr2",68374348,68374748,401,"*",6,"intron"
"chr2",68374494,68374894,401,"*",6,"intron"
"chr2",68382417,68382817,401,"*",16,"CDS"
"chr2",68388725,68389125,401,"*",88,"intron"
"chr2",68393099,68393499,401,"*",10,"CDS"
"chr2",69315616,69316016,401,"*",6,"intergenic"
"chr2",69315765,69316165,401,"*",14,"intergenic"
"chr2",69324294,69324694,401,"*",14,"threeUTR"
"chr2",69325703,69326103,401,"*",42,"threeUTR"
"chr2",69332227,69332627,401,"*",9,"intron"
"chr2",69338168,69338568,401,"*",6,"CDS"
"chr2",69351793,69352193,401,"*",6,"intron"
"chr2",69352015,69352415,401,"*",6,"intron"
"chr2",69354425,69354825,401,"*",13,"CDS"
"chr2",69460079,69460479,401,"*",7,"threeUTR"
"chr2",69460114,69460514,401,"*",7,"threeUTR"
"chr2",69491883,69492283,401,"*",4,"intron"
"chr2",69510712,69511112,401,"*",4,"intron"
"chr2",69742115,69742515,401,"*",1289,"promoter"
"chr2",69779818,69780218,401,"*",4,"proximal"
"chr2",69810339,69810739,401,"*",9,"threeUTR"
"chr2",69816418,69816818,401,"*",8,"exon"
"chr2",69816463,69816863,401,"*",8,"exon"
"chr2",69816547,69816947,401,"*",8,"exon"
"chr2",69817287,69817687,401,"*",4,"exon"
"chr2",69840940,69841340,401,"*",4,"CDS"
"chr2",69870343,69870743,401,"*",4,"intron"
"chr2",69894827,69895227,401,"*",5,"CDS"
"chr2",69906923,69907323,401,"*",6,"intron"
"chr2",69938658,69939058,401,"*",5,"threeUTR"
"chr2",69981481,69981881,401,"*",5,"intron"
"chr2",69997722,69998122,401,"*",6,"exon"
"chr2",70013368,70013768,401,"*",6,"exon"
"chr2",70050303,70050703,401,"*",4,"exon"
"chr2",70054677,70055077,401,"*",6,"proximal"
"chr2",70061104,70061504,401,"*",7,"proximal"
"chr2",70068641,70069041,401,"*",4,"intron"
"chr2",70083805,70084205,401,"*",4,"proximal"
"chr2",70121202,70121602,401,"*",7,"intergenic"
"chr2",70132669,70133069,401,"*",14,"promoter"
"chr2",70214491,70214891,401,"*",2,"CDS"
"chr2",70215441,70215841,401,"*",5,"promoter"
"chr2",70225554,70225954,401,"*",8,"proximal"
"chr2",70283697,70284097,401,"*",6,"intron"
"chr2",70287972,70288372,401,"*",5,"CDS"
"chr2",71064600,71065000,401,"*",5,"promoter"
"chr2",71112908,71113308,401,"*",8,"promoter"
"chr2",71115118,71115518,401,"*",4,"intron"
"chr2",71133314,71133714,401,"*",52,"threeUTR"
"chr2",71141120,71141520,401,"*",32,"threeUTR"
"chr2",71147886,71148286,401,"*",5,"promoter"
"chr2",71229066,71229466,401,"*",6,"intergenic"
"chr2",71313159,71313559,401,"*",5,"intron"
"chr2",71364585,71364985,401,"*",6,"proximal"
"chr2",71369712,71370112,401,"*",8,"CDS"
"chr2",71371289,71371689,401,"*",11,"intron"
"chr2",71386912,71387312,401,"*",5,"intron"
"chr2",71387444,71387844,401,"*",5,"intron"
"chr2",71388770,71389170,401,"*",4,"intron"
"chr2",71405868,71406268,401,"*",21,"proximal"
"chr2",71408268,71408668,401,"*",5,"exon"
"chr2",72349177,72349577,401,"*",4,"intron"
"chr2",73247607,73248007,401,"*",5,"threeUTR"
"chr2",73255964,73256364,401,"*",7,"threeUTR"
"chr2",73265783,73266183,401,"*",6,"CDS"
"chr2",73271977,73272377,401,"*",7,"exon"
"chr2",73277767,73278167,401,"*",5,"intron"
"chr2",73279928,73280328,401,"*",5,"intron"
"chr2",73283829,73284229,401,"*",5,"fiveUTR"
"chr2",73429773,73430173,401,"*",9,"intron"
"chr2",73468311,73468711,401,"*",4,"proximal"
"chr2",73468391,73468791,401,"*",4,"proximal"
"chr2",73761886,73762286,401,"*",5,"proximal"
"chr2",73764005,73764405,401,"*",6,"intron"
"chr2",73765795,73766195,401,"*",10,"intron"
"chr2",73846605,73847005,401,"*",6,"intron"
"chr2",73927466,73927866,401,"*",5,"intron"
"chr2",73958222,73958622,401,"*",5,"threeUTR"
"chr2",73982234,73982634,401,"*",5,"promoter"
"chr2",74001901,74002301,401,"*",7,"proximal"
"chr2",74028079,74028479,401,"*",8,"intron"
"chr2",74047382,74047782,401,"*",5,"CDS"
"chr2",74059043,74059443,401,"*",4,"intron"
"chr2",74068866,74069266,401,"*",5,"intron"
"chr2",74090566,74090966,401,"*",4,"intron"
"chr2",74095010,74095410,401,"*",9,"intron"
"chr2",74106061,74106461,401,"*",18,"threeUTR"
"chr2",74107129,74107529,401,"*",4,"threeUTR"
"chr2",74107182,74107582,401,"*",11,"threeUTR"
"chr2",74110076,74110476,401,"*",4,"intergenic"
"chr2",74110289,74110689,401,"*",4,"intergenic"
"chr2",74144923,74145323,401,"*",9,"CDS"
"chr2",74153555,74153955,401,"*",29,"threeUTR"
"chr2",74155118,74155518,401,"*",29,"threeUTR"
"chr2",74155343,74155743,401,"*",26,"threeUTR"
"chr2",74159136,74159536,401,"*",5,"CDS"
"chr2",74199349,74199749,401,"*",4,"proximal"
"chr2",74212224,74212624,401,"*",12,"intron"
"chr2",74363362,74363762,401,"*",5,"promoter"
"chr2",74415213,74415613,401,"*",10,"promoter"
"chr2",74421283,74421683,401,"*",326,"promoter"
"chr2",74431742,74432142,401,"*",10,"proximal"
"chr2",74464815,74465215,401,"*",8,"promoter"
"chr2",74481626,74482026,401,"*",20,"promoter"
"chr2",74487617,74488017,401,"*",4,"intron"
"chr2",74502660,74503060,401,"*",16,"promoter"
"chr2",74503491,74503891,401,"*",6,"promoter"
"chr2",74526961,74527361,401,"*",7,"proximal"
"chr2",74527407,74527807,401,"*",9,"promoter"
"chr2",74529059,74529459,401,"*",27,"proximal"
"chr2",74539316,74539716,401,"*",4,"intron"
"chr2",74540879,74541279,401,"*",7,"intron"
"chr2",74545169,74545569,401,"*",4,"intron"
"chr2",74833950,74834350,401,"*",1255,"promoter"
"chr2",74837879,74838279,401,"*",5,"intron"
"chr2",74839472,74839872,401,"*",5,"intron"
"chr2",74858894,74859294,401,"*",6,"intron"
"chr2",74867372,74867772,401,"*",6,"CDS"
"chr2",74873645,74874045,401,"*",9,"CDS"
"chr2",75237117,75237517,401,"*",7,"intergenic"
"chr2",75266376,75266776,401,"*",4,"intergenic"
"chr2",75285891,75286291,401,"*",6,"intergenic"
"chr2",75336621,75337021,401,"*",5,"intergenic"
"chr2",75336868,75337268,401,"*",7,"intergenic"
"chr2",75349097,75349497,401,"*",6,"intergenic"
"chr2",75349712,75350112,401,"*",4,"intergenic"
"chr2",75378468,75378868,401,"*",6,"intergenic"
"chr2",75402767,75403167,401,"*",12,"intergenic"
"chr2",75408803,75409203,401,"*",10,"intergenic"
"chr2",75657655,75658055,401,"*",11,"threeUTR"
"chr2",75662570,75662970,401,"*",4,"threeUTR"
"chr2",75665329,75665729,401,"*",5,"intron"
"chr2",75669143,75669543,401,"*",4,"proximal"
"chr2",75680979,75681379,401,"*",4,"intron"
"chr2",75683888,75684288,401,"*",8,"intron"
"chr2",75689058,75689458,401,"*",4,"threeUTR"
"chr2",75906834,75907234,401,"*",4,"intron"
"chr2",76454071,76454471,401,"*",10,"intergenic"
"chr2",77026777,77027177,401,"*",4,"intron"
"chr2",80468663,80469063,401,"*",7,"intron"
"chr2",80487496,80487896,401,"*",8,"intron"
"chr2",80493970,80494370,401,"*",4,"intron"
"chr2",80497923,80498323,401,"*",5,"intron"
"chr2",80555762,80556162,401,"*",5,"CDS"
"chr2",83608728,83609128,401,"*",13,"intergenic"
"chr2",84434004,84434404,401,"*",6,"proximal"
"chr2",84437601,84438001,401,"*",10,"intron"
"chr2",84449662,84450062,401,"*",12,"CDS"
"chr2",84455763,84456163,401,"*",7,"intron"
"chr2",84933826,84934226,401,"*",17,"intron"
"chr2",84938166,84938566,401,"*",9,"intron"
"chr2",84940023,84940423,401,"*",9,"intron"
"chr2",84943315,84943715,401,"*",84,"intron"
"chr2",84968704,84969104,401,"*",5,"intergenic"
"chr2",84972117,84972517,401,"*",10,"promoter"
"chr2",84989497,84989897,401,"*",4,"intron"
"chr2",84989620,84990020,401,"*",4,"intron"
"chr2",84991428,84991828,401,"*",6,"intron"
"chr2",84993552,84993952,401,"*",5,"intron"
"chr2",84993617,84994017,401,"*",9,"intron"
"chr2",84994359,84994759,401,"*",6,"intron"
"chr2",85041053,85041453,401,"*",4,"intron"
"chr2",85041564,85041964,401,"*",2,"intron"
"chr2",85369608,85370008,401,"*",6,"threeUTR"
"chr2",85395377,85395777,401,"*",6,"CDS"
"chr2",85407629,85408029,401,"*",2,"intron"
"chr2",85539503,85539903,401,"*",20,"promoter"
"chr2",85542272,85542672,401,"*",15,"CDS"
"chr2",85542797,85543197,401,"*",32,"threeUTR"
"chr2",85602879,85603279,401,"*",7,"promoter"
"chr2",85610047,85610447,401,"*",6,"proximal"
"chr2",86024736,86025136,401,"*",5,"threeUTR"
"chr2",86039252,86039652,401,"*",8,"proximal"
"chr2",86105477,86105877,401,"*",297,"promoter"
"chr2",86127468,86127868,401,"*",17,"promoter"
"chr2",86130529,86130929,401,"*",3,"promoter"
"chr2",86138096,86138496,401,"*",6,"threeUTR"
"chr2",86443955,86444355,401,"*",2,"intron"
"chr2",86443999,86444399,401,"*",2,"intron"
"chr2",86448873,86449273,401,"*",4,"proximal"
"chr2",86464529,86464929,401,"*",8,"intron"
"chr2",86470088,86470488,401,"*",5,"CDS"
"chr2",86480737,86481137,401,"*",3,"intron"
"chr2",86480877,86481277,401,"*",3,"intron"
"chr2",86484973,86485373,401,"*",40,"threeUTR"
"chr2",86486386,86486786,401,"*",4,"proximal"
"chr2",86491067,86491467,401,"*",5,"threeUTR"
"chr2",86492168,86492568,401,"*",15,"threeUTR"
"chr2",86524248,86524648,401,"*",13,"intron"
"chr2",86537308,86537708,401,"*",4,"intron"
"chr2",86720358,86720758,401,"*",38,"promoter"
"chr2",86751734,86752134,401,"*",7,"CDS"
"chr2",86775938,86776338,401,"*",2,"threeUTR"
"chr2",87471042,87471442,401,"*",8,"intron"
"chr2",88050290,88050690,401,"*",9,"intron"
"chr2",88566403,88566803,401,"*",10,"intron"
"chr2",88570641,88571041,401,"*",8,"promoter"
"chr2",88585393,88585793,401,"*",9,"intron"
"chr2",88592987,88593387,401,"*",12,"promoter"
"chr2",88598494,88598894,401,"*",5,"intron"
"chr2",88600971,88601371,401,"*",4,"intron"
"chr2",88609409,88609809,401,"*",14,"intron"
"chr2",88738517,88738917,401,"*",8,"intron"
"chr2",88738572,88738972,401,"*",8,"intron"
"chr2",89813083,89813483,401,"*",5,"intergenic"
"chr2",89839525,89839925,401,"*",10,"intergenic"
"chr2",89848639,89849039,401,"*",5,"intergenic"
"chr2",89974018,89974418,401,"*",5,"intergenic"
"chr2",95036811,95037211,401,"*",4,"intron"
"chr2",95039283,95039683,401,"*",7,"intron"
"chr2",95120720,95121120,401,"*",6,"promoter"
"chr2",95120755,95121155,401,"*",6,"promoter"
"chr2",95148685,95149085,401,"*",10,"threeUTR"
"chr2",95527723,95528123,401,"*",6,"proximal"
"chr2",95818429,95818829,401,"*",3,"promoter"
"chr2",95836646,95837046,401,"*",9,"threeUTR"
"chr2",95836719,95837119,401,"*",9,"threeUTR"
"chr2",95841178,95841578,401,"*",4,"intron"
"chr2",95953911,95954311,401,"*",5,"CDS"
"chr2",96012155,96012555,401,"*",3,"intron"
"chr2",96012251,96012651,401,"*",3,"intron"
"chr2",96069194,96069594,401,"*",5,"intergenic"
"chr2",96147595,96147995,401,"*",5,"proximal"
"chr2",96162616,96163016,401,"*",7,"intergenic"
"chr2",96208881,96209281,401,"*",20,"promoter"
"chr2",96251371,96251771,401,"*",10,"threeUTR"
"chr2",96253294,96253694,401,"*",2,"threeUTR"
"chr2",96255805,96256205,401,"*",6,"intron"
"chr2",96257422,96257822,401,"*",8,"intron"
"chr2",96269213,96269613,401,"*",8,"CDS"
"chr2",96278192,96278592,401,"*",20,"promoter"
"chr2",96278501,96278901,401,"*",5,"proximal"
"chr2",96284449,96284849,401,"*",5,"promoter"
"chr2",96288686,96289086,401,"*",10,"CDS"
"chr2",96304390,96304790,401,"*",12,"CDS"
"chr2",96304646,96305046,401,"*",14,"CDS"
"chr2",96336418,96336818,401,"*",9,"intron"
"chr2",96346396,96346796,401,"*",4,"intron"
"chr2",96364281,96364681,401,"*",4,"promoter"
"chr2",96610405,96610805,401,"*",4,"threeUTR"
"chr2",96623355,96623755,401,"*",13,"intron"
"chr2",96632280,96632680,401,"*",11,"proximal"
"chr2",96719482,96719882,401,"*",5,"intron"
"chr2",96762144,96762544,401,"*",7,"CDS"
"chr2",96762301,96762701,401,"*",4,"CDS"
"chr2",96914910,96915310,401,"*",6,"intron"
"chr2",97156918,97157318,401,"*",5,"intron"
"chr2",97197640,97198040,401,"*",8,"intron"
"chr2",97772069,97772469,401,"*",42,"CDS"
"chr2",97775857,97776257,401,"*",40,"CDS"
"chr2",97792291,97792691,401,"*",18,"CDS"
"chr2",97794662,97795062,401,"*",8,"CDS"
"chr2",97812101,97812501,401,"*",5,"CDS"
"chr2",97884644,97885044,401,"*",9,"intron"
"chr2",97985808,97986208,401,"*",5,"intron"
"chr2",98213281,98213681,401,"*",8,"intron"
"chr2",98461119,98461519,401,"*",4,"intron"
"chr2",98463891,98464291,401,"*",6,"intron"
"chr2",98465828,98466228,401,"*",12,"intron"
"chr2",98507037,98507437,401,"*",4,"intron"
"chr2",98535899,98536299,401,"*",5,"CDS"
"chr2",98572983,98573383,401,"*",4,"intron"
"chr2",98576270,98576670,401,"*",9,"intron"
"chr2",98588786,98589186,401,"*",5,"threeUTR"
"chr2",98604076,98604476,401,"*",5,"CDS"
"chr2",99155178,99155578,401,"*",10,"promoter"
"chr2",99194606,99195006,401,"*",23,"threeUTR"
"chr2",99335940,99336340,401,"*",151,"promoter"
"chr2",99337003,99337403,401,"*",656,"promoter"
"chr2",99369276,99369676,401,"*",15,"CDS"
"chr2",99389659,99390059,401,"*",4,"promoter"
"chr2",99394390,99394790,401,"*",25,"promoter"
"chr2",99404475,99404875,401,"*",4,"proximal"
"chr2",99415714,99416114,401,"*",4,"intron"
"chr2",99418593,99418993,401,"*",7,"threeUTR"
"chr2",99807870,99808270,401,"*",4,"intron"
"chr2",100392583,100392983,401,"*",6,"threeUTR"
"chr2",101253336,101253736,401,"*",22,"proximal"
"chr2",101253445,101253845,401,"*",13,"proximal"
"chr2",101256370,101256770,401,"*",5,"intron"
"chr2",101271556,101271956,401,"*",11,"threeUTR"
"chr2",101278564,101278964,401,"*",4,"intron"
"chr2",101283461,101283861,401,"*",6,"intron"
"chr2",101302431,101302831,401,"*",7,"intron"
"chr2",101998634,101999034,401,"*",5,"promoter"
"chr2",102782133,102782533,401,"*",7,"intron"
"chr2",105038721,105039121,401,"*",11,"proximal"
"chr2",105159008,105159408,401,"*",8,"intergenic"
"chr2",105263280,105263680,401,"*",7,"intergenic"
"chr2",105279207,105279607,401,"*",5,"intron"
"chr2",105348426,105348826,401,"*",5,"threeUTR"
"chr2",105351343,105351743,401,"*",12,"intergenic"
"chr2",105744986,105745386,401,"*",16,"promoter"
"chr2",105795351,105795751,401,"*",4,"intron"
"chr2",106093949,106094349,401,"*",4,"threeUTR"
"chr2",106096339,106096739,401,"*",18,"CDS"
"chr2",106150120,106150520,401,"*",8,"intron"
"chr2",108098518,108098918,401,"*",3,"proximal"
"chr2",108450491,108450891,401,"*",5,"proximal"
"chr2",108472677,108473077,401,"*",7,"threeUTR"
"chr2",108481669,108482069,401,"*",20,"promoter"
"chr2",108501816,108502216,401,"*",7,"intron"
"chr2",108612702,108613102,401,"*",21,"intron"
"chr2",108630485,108630885,401,"*",13,"intron"
"chr2",108669476,108669876,401,"*",6,"intron"
"chr2",108719728,108720128,401,"*",11,"promoter"
"chr2",108741431,108741831,401,"*",4,"intron"
"chr2",108748546,108748946,401,"*",5,"CDS"
"chr2",108756295,108756695,401,"*",13,"intron"
"chr2",108848843,108849243,401,"*",4,"intron"
"chr2",108862274,108862674,401,"*",5,"intron"
"chr2",109543566,109543966,401,"*",19,"threeUTR"
"chr2",109543709,109544109,401,"*",22,"threeUTR"
"chr2",109557858,109558258,401,"*",4,"intron"
"chr2",109560159,109560559,401,"*",4,"intron"
"chr2",109601759,109602159,401,"*",4,"intron"
"chr2",110606766,110607166,401,"*",6,"intron"
"chr2",110644261,110644661,401,"*",7,"intron"
"chr2",111055321,111055721,401,"*",6,"intron"
"chr2",111118879,111119279,401,"*",18,"promoter"
"chr2",111809994,111810394,401,"*",5,"intron"
"chr2",111878693,111879093,401,"*",15,"CDS"
"chr2",111884445,111884845,401,"*",2,"promoter"
"chr2",111898879,111899279,401,"*",56,"intron"
"chr2",112055601,112056001,401,"*",13,"promoter"
"chr2",112074219,112074619,401,"*",4,"intron"
"chr2",112074413,112074813,401,"*",4,"intron"
"chr2",112096000,112096400,401,"*",4,"intron"
"chr2",112110554,112110954,401,"*",6,"intron"
"chr2",112110741,112111141,401,"*",9,"intron"
"chr2",112112914,112113314,401,"*",9,"CDS"
"chr2",112128548,112128948,401,"*",4,"intergenic"
"chr2",112276961,112277361,401,"*",10,"intron"
"chr2",112288684,112289084,401,"*",3,"intron"
"chr2",112298300,112298700,401,"*",4,"intron"
"chr2",112299154,112299554,401,"*",5,"proximal"
"chr2",112299309,112299709,401,"*",5,"proximal"
"chr2",112316858,112317258,401,"*",4,"CDS"
"chr2",112334873,112335273,401,"*",5,"threeUTR"
"chr2",112647436,112647836,401,"*",5,"promoter"
"chr2",112651333,112651733,401,"*",7,"proximal"
"chr2",112756336,112756736,401,"*",10,"proximal"
"chr2",112775752,112776152,401,"*",4,"intron"
"chr2",112776220,112776620,401,"*",4,"intron"
"chr2",113197123,113197523,401,"*",4,"promoter"
"chr2",113200850,113201250,401,"*",7,"threeUTR"
"chr2",113203525,113203925,401,"*",4,"threeUTR"
"chr2",113258027,113258427,401,"*",7,"exon"
"chr2",113693970,113694370,401,"*",4,"intron"
"chr2",113737490,113737890,401,"*",12,"intron"
"chr2",113739672,113740072,401,"*",5,"intron"
"chr2",113755936,113756336,401,"*",7,"fiveUTR"
"chr2",113870376,113870776,401,"*",4,"intron"
"chr2",113913023,113913423,401,"*",13,"fiveUTR"
"chr2",113916908,113917308,401,"*",5,"fiveUTR"
"chr2",113919673,113920073,401,"*",5,"intron"
